numero,arquivo,artista,musica
19889,19889.mp4,DIRE STRAITS,WALK OF LIFE
19893,19893.mp4,"EARTH, WIND AND FIRE",FANTASY
19918,19918.mp4,ELVIS PRESLEY,SYLVIA
19912,19912.mp4,FOREIGNER,I DONT WANT TO LIVE WITHOUT YOU
19905,19905.mp4,IMAGINE DRAGONS,RADIOACTIVE
19901,19901.mp4,JAMES ARTHUR,NAKED
19900,19900.mp4,JANIS JOPLIN,ME AND BOBBY MCGEE
19897,19897.mp4,JUSTIN BIEBER,LET ME LOVE YOU
19908,19908.mp4,LADY GAGA,SHALLOW
19915,19915.mp4,LED ZEPPELIN,ROCK AND ROLL
19885,19885.mp4,MADONNA,INTO THE GROOVE
19895,19895.mp4,MAROON 5,GIRLS LIKE YOU
19896,19896.mp4,MELANIE C,I TURN TO YOU
19884,19884.mp4,MICHAEL JACKSON,HAPPY
19911,19911.mp4,NICO AND VINZ,AM I WRONG
19916,19916.mp4,QUEEN,SAVE ME
19907,19907.mp4,RAMONES,ROCKAWAY BEACH
19883,19883.mp4,REO SPEEDWAGON,CANT FIGHT THIS FEELING
19909,19909.mp4,RICKY MARTIN,THE BEST THING ABOUT ME IS YOU
19899,19899.mp4,RIHANNA,LOVE THE WAY YOU LIE
19888,19888.mp4,SADE,THE SWEETEST TABOO
19881,19881.mp4,SCORPIONS,ALWAYS SOMEWHERE
19882,19882.mp4,SELENA GOMEZ,BAD LIAR
19917,19917.mp4,SELENA GOMEZ,SLOW DOWN
19910,19910.mp4,SHAWN MENDES,TREAT YOU BETTER
19904,19904.mp4,TECHNOTRONIC,PUMP UP THE JAM
19920,19920.mp4,TWISTED SISTER,WERE NOT GONNA TAKE IT
19890,19890.mp4,VAYA CON DIOS,WHATS A WOMAN
19914,19914.mp4,WAX,RIGHT BETWEEN THE EYES
16521,16521.mp4,MARILIA MENDONCA,BEM PIOR QUE EU
16522,16522.mp4,IZA,BRISA
16523,16523.mp4,THAEME E THIAGO,CASA PEQUENININHA
16524,16524.mp4,FERRUGEM,CHOPP GAROTINHO
16525,16525.mp4,DILSINHO,CONTROLE REMOTO
16526,16526.mp4,DE MARIA,ELA
16527,16527.mp4,SORRISO MAROTO - FERRUGEM,ME ARREPENDI
16528,16528.mp4,BRUNO E MARRONE,NA CONTA DA LOUCURA
16529,16529.mp4,WANDERLEY ANDRADE,TRAFICANTE DO AMOR
16530,16530.mp4,MAIARA E MARAISA - ZE NETO E CRISTIANO,TRAI SIM
16531,16531.mp4,LUDMILLA - JAO,A BOBA FUI EU
16532,16532.mp4,PATO FU,ANTES QUE SEJA TARDE
16533,16533.mp4,PAOLO - KELL SMITH,CADE O AMOR
16534,16534.mp4,TURMA DO PAGODE,CAMISA 10
16535,16535.mp4,YASMIN SANTOS - GUSTAVO MIOTO,ENTAO VOU AVISAR
16536,16536.mp4,WESLEY SAFADAO,O CARA ERRADO
16537,16537.mp4,DETONAUTAS - LUCAS LUCCO,POR ONDE VOCE ANDA
16538,16538.mp4,CHRYSTIAN E RALF,SAUDADE
16539,16539.mp4,VANESSA DA MATA,SO VOCE E EU
16540,16540.mp4,ANITTA - CAETANO VELOSO,VOCE MENTIU
16541,16541.mp4,ENGENHEIROS DO HAWAI,ATE O FIM
16542,16542.mp4,IRA,BEBENDO VINHO
16543,16543.mp4,LUIZA POSSI,DESEJO PREFERIDO
16544,16544.mp4,ANA CAROLINA,NAO TEM NO MAPA
16545,16545.mp4,JORGE VERCILLO,NAS MINHAS MAOS
16546,16546.mp4,ELIS REGINA,ONZE FITAS
16547,16547.mp4,ZECA BALEIRO,POR MINHA RUA
16548,16548.mp4,ANAVITORIA - VITOR KLEY,PUPILA
16549,16549.mp4,ARMANDINHO - FABAO,TOCA UMA REGGUERA AI
16550,16550.mp4,MARILIA MENDONCA,TODO MUNDO VAI SOFRER
16551,16551.mp4,FELIPE ARAUJO - JORGE E MATEUS,CHAVE COPIA
16552,16552.mp4,DISNEY REI LEAO - GRACA CUNHA,CICLO SEM FIM
16553,16553.mp4,MANEVA - GABRIEL ELIAS,CORRE PRO MEU MAR
16554,16554.mp4,NATIRUTS - MORGAN HERITAGE,I LOVE
16555,16555.mp4,SIMONE E SIMARIA,MENTIRA ESTAMPADA NA CARA
16556,16556.mp4,DISNEY ALADDIN - MARCIO SIMOES,NUNCA TEVE UM AMIGO ASSIM
16557,16557.mp4,LUAN SANTANA,QUANDO A BAD BATER
16558,16558.mp4,CHICO REY E PARANA,QUEM SERA SEU OUTRO AMOR
16559,16559.mp4,ATITUDE 67,TAO LINDA
16560,16560.mp4,JORGE E MATEUS,TIJOLAO
16580,16580.mp4,ANTONIO MARCOS,VOCE PEDIU E EU JA VOU DAQUI
16569,16569.mp4,ARMANDINHO,SOL LOIRO
16579,16579.mp4,BRUNO E MARRONE JORGE E MATEUS,SURTO DE AMOR
16594,16594.mp4,CAPITAL INICIAL,DEPOIS DA MEIA NOITE
16598,16598.mp4,CHITAOZINHO E XORORO,OBRAS DE POETA
16562,16562.mp4,DANIEL,CASAVA DE NOVO
16597,16597.mp4,DETONAUTAS,O RETORNO DE SATURNO
16584,16584.mp4,DIEGO E VICTOR HUGO,INFARTO
16577,16577.mp4,DILSINHO SORRISO MAROTO,POUCO A POUCO
16574,16574.mp4,ENZO RABELO,MEIO CAMINHO ANDADO
16581,16581.mp4,FAROFA CARIOCA SEU JORGE,A CARNE
16571,16571.mp4,FELIPE ARAUJO,BIG BANG
16595,16595.mp4,FELIPE ARAUJO,ESPACOSA DE MAIS
16575,16575.mp4,GLORIA GROOVE,MULEKE BRASILEIRO
16586,16586.mp4,GRETCHEN,MELO PIRIPIPI
16587,16578.mp4,GUSTTAVO LIMA,MILU
16573,16573.mp4,JORGE ARAGAO,IDENTIDADE
16567,16567.mp4,JORGE E MATEUS,OU SOME OU SOMA
16570,16570.mp4,JOTA QUEST,TODAS AS JANELAS
16578,16578.mp4,LEO CHAVES LUDMILLA,SOL DAS SEIS
16599,16599.mp4,LUAN ESTILIZADO,SEBASTIANA
16576,16576.mp4,LUCIANA MELO,NA CORRERIA
16596,16596.mp4,LUIZ GONZAGA,IMBALANCA
16561,16561.mp4,MALIA,ARTE
16568,16568.mp4,MARILIA MENDONCA,SERENATA
16590,16590.mp4,MARILIA MENDONCA,SEM SAL
16566,16566.mp4,MATHEUS E KAUAN,NESSAS HORAS
16572,16572.mp4,MELIM,GELO
16600,16600.mp4,MILIONARIO E JOSE RICO,SOLIDAO
16564,16564.mp4,MUMUZINHO,EU MERECO SER FELIZ
16585,16585.mp4,NEY MATOGROSSO,MAL NECESSARIO
16588,16588.mp4,OUTRO EU,NAO OLHA ASSIM PRA MIM
16589,16589.mp4,PERLA,POMBINHA BRANCA
16582,16582.mp4,ROUPA NOVA-MAITE PERRONI,DESTINO O CASUALIDAD DESTINO OU ACASO
16592,16592.mp4,SANDY E JUNIOR,CAI A CHUVA
16563,16563.mp4,THIAGUINHO MARIA RITA,DESLIGA VOCE
16591,16591.mp4,VITOR KLEY SAMUEL ROSA,A TAL CANCAO PRA LUA
16583,16583.mp4,WESLEY SAFADAO,IGUAL ELA SO UMA
16593,16593.mp4,XAND AVIAO,CASAL RAIZ
16565,16565.mp4,ZE NETO E CRISTIANO,FERIDA CURADA
19958,19958.mp4,ART COMPANY THE,SUSANNA
19935,19935.mp4,B-52S THE,LOVE SHACK
19928,19928.mp4,BARRY MANILOW,SHIPS
19941,19941.mp4,BEYONCE - SLIM THUG,CHECK ON IT
19955,19955.mp4,CNCO,PRETEND
19956,19956.mp4,COVER GIRL,SHOW ME
19938,19938.mp4,DEMI LOVATO - CHER LLOYD,REALLY DONT CARE
19953,19953.mp4,DESTINYS CHILD,JUMPIN JUMPIN
19923,19923.mp4,ED SHEERAN,CASTLE ON THE HILL
19942,19942.mp4,FLORENCE AND THE MACHINE,DOG DAYS ARE OVER
19937,19937.mp4,ICEHOUSE,NO PROMISES
19922,19922.mp4,IMAGINE DRAGONS,BELIEVER
19925,19925.mp4,JAMES BAY,HOLD BACK THE RIVER
19947,19947.mp4,JOHN LEGEND,P.D.A. WE JUST DONT CARE
19946,19946.mp4,JORDIN SPARKS - CHRIS BROWN,NO AIR
19921,19921.mp4,LADY GAGA,ALWAYS REMEMBER US THIS WAY
19936,19936.mp4,LEO SAYER,MORE THAN I CAN SAY
19943,19943.mp4,LIGHTHOUSE FAMILY,FREE-ONE I WISH I KNEW HOW IT WOULD FEEL TO BE
19954,19954.mp4,MADONNA - MALUMA,MEDELLIN
19932,19932.mp4,MARIAH CAREY,BUTTERFLY
19924,19924.mp4,MARSHMELLO - BASTILLE,HAPPIER
19934,19934.mp4,MICHAEL JACKSON - SIEDAH GARRETT,I JUST CANT STOP LOVING YOU
19950,19950.mp4,OUTFIELD (THE),YOUR LOVE
19944,19944.mp4,PHILLIP PHILLIPS,HOME
19940,19940.mp4,POST MALONE - SWAE LEE,SUNFLOWER
19927,19927.mp4,PUSSYCAT,MISSISSIPPI
19945,19945.mp4,PUSSYCAT DOLLS,I HATE THIS PART
19933,19933.mp4,QUEEN,FRIENDS WILL BE FRIENDS
19939,19939.mp4,RIHANNA,SM
19960,19960.mp4,SADE,YOUR LOVE IS KING
19951,19951.mp4,SAM SMITH - NORMANI,DANCE WITH A STRANGER
19931,19931.mp4,SEAN KINGSTON,BEAUTIFUL GIRLS
19959,19959.mp4,SIMPLY RED,WONDERLAND
19929,19929.mp4,SIXPENCE NONE THE RICHER,THERE SHE GOES
19926,19926.mp4,SMASH MOUTH,IM A BELIEVER
19948,19948.mp4,SMASHING PUMPKINS,TONIGHT TONIGHT
19930,19930.mp4,SPICE GIRLS,WHO DO YOU THINK YOU ARE
19949,19949.mp4,SPIN DOCTORS,TWO PRINCES
19957,19957.mp4,STEVIE WONDER,SUPERWOMAN
19952,19952.mp4,TECHNOTRONIC,GET UP BEFORE THE NIGHT IS OVER
16601,16601.mp4,GEORGE HENRIQUE E RODRIGO,BAGUNCA A MINHA VIDA
16602,16602.mp4,MARILIA MENDONCA,BEBI LIGUEI
16603,16603.mp4,ZE NETO E CRISTIANO,BEBIDA NA FERIDA
16604,16604.mp4,LEO SANTANA - ANITTA,CONTATINHO
16605,16605.mp4,ADRIANA CALCANHOTO,ERA PRA SER
16606,16606.mp4,SANDY - IZA,EU SO PRECISO SER
16607,16607.mp4,PEAO CARREIRO E ZE PAULO,PORTA DO MUNDO
16608,16608.mp4,CIDINHO E DOCA,RAP DA FELICIDADE EU SO QUERO E SER FELIZ
16609,16609.mp4,RACA NEGRA,SOMENTE VOCE
16610,16610.mp4,LAUANA PRADO,VOCE HUMILHA
16611,16611.mp4,LUCIANA MELLO,BORBOLETAS
16612,16612.mp4,PABLLO VITTAR,DISK ME
16613,16613.mp4,NAIARA AZEVEDO,EX DO SEU ATUAL
16614,16614.mp4,ZE RICARDO,EXATO MOMENTO
16615,16615.mp4,EXALTASAMBA,JA QUE TA GOSTOSO DEIXA MATA O PAPAI
16616,16616.mp4,IZA,MEU TALISMA
16617,16617.mp4,MILIONARIO E JOSE RICO,O ULTIMO JULGAMENTO
16618,16618.mp4,ANITTA - LUDMILLA - SNOOP DOG - PAPATINHO,ONDA DIFERENTE
16619,16619.mp4,GUSTTAVO LIMA,QUE PENA QUE ACABOU
16620,16620.mp4,TIAGO IORC - DUDA BEAT,TANGERINA
16621,16621.mp4,FERNANDO E SOROCABA - MAIARA E MARAISA,ALO SOM
16622,16622.mp4,RITA LEE,BEM ME QUER
16623,16623.mp4,ENZO RABELO,CALMA
16624,16624.mp4,MATHEUS E KAUAN,CONSORCIO
16625,16625.mp4,THIAGUINHO,DEIXA TUDO COMO TA
16626,16626.mp4,LUIZ GONZAGA - GONZAGUINHA,FESTA
16627,16627.mp4,WESLEY SAFADAO - ZE NETO E CRISTIANO,NA CAMA QUE EU PAGUEI
16628,16628.mp4,SIMONE E SIMARIA - MARILIA MENDONCA,O QUE E O QUE E
16629,16629.mp4,MANOEL GOMES,CANETA AZUL
16630,16630.mp4,AMADO BATISTA,SERENATA
16631,16631.mp4,LUAN SANTANA,AGUA COM ACUCAR
16632,16632.mp4,MAIARA E MARAISA,AI EU BEBO
16633,16633.mp4,ALCIONE,AMOR SURREAL
16634,16634.mp4,OS 3 DO NORDESTE,E PROIBIDO COCHILAR
16635,16635.mp4,BRUNO E BARRETO - CONRADO E ALEKSANDRO,EU QUERO E ROLO
16636,16636.mp4,GUSTAVO MIOTO,FAKE NEWS
16637,16637.mp4,ANITTA,PANTERA
16638,16638.mp4,LEO JAIME,ROCK ESTRELA
16639,16639.mp4,LIMAO COM MEL,TOMA CONTA DE MIM
16640,16640.mp4,LUIZA POSSI - ROBERTA CAMPOS,VOCE SORRIU PRA MIM
16641,16641.mp4,DUDA BEAT,BIXINHO
16642,16642.mp4,JORGE E MATEUS,CHEIROSA
16643,16643.mp4,MELIM,DIA CINZA
16644,16644.mp4,TIAGO IORC - JORGE DREXLER,ME TIRA PRA DANÇAR
16645,16645.mp4,ZECA BALEIRO,ONÇA PINTADA
16646,16646.mp4,PABLLO VITTAR - PSIRICO,PARABÉNS
16647,16647.mp4,MARÍLIA MENDONÇA,PASSA MAL
16648,16648.mp4,ATITUDE 67 - THIAGUINHO,SAIDEIRA
16649,16649.mp4,ANITTA - MARÍLIA MENDONÇA,SOME QUE ELE VEM ATRÁS
16650,16650.mp4,JÃO,VOU MORRER SOZINHO
16651,16651.mp4,MAIARA E MARAISA - MARILIA MENDONCA,BEBACA
16652,16652.mp4,ALAN E ALADIM,DOIS PASSARINHOS
16653,16653.mp4,IZA - CIARA - MAJOR LAZER,EVAPORA
16654,16654.mp4,FAGNER,FRACASSO
16655,16655.mp4,LUDMILLA - LEO SANTANA,INVOCADA
16656,16656.mp4,IVETE SANGALO - LEO SANTANA,MAINHA GOSTA ASSIM
16657,16657.mp4,CAZUZA,MINHA FLOR MEU BEBE
16658,16658.mp4,EDUARDO COSTA,OLHA ELA AI
16659,16659.mp4,RUBEL - ANAVITORIA,PARTILHAR
16660,16660.mp4,LOS HERMANOS,SENTIMENTAL
16661,16661.mp4,FELIPE E FERRARI,A CARTA DE LARISSA
16662,16662.mp4,TITAS,AA UU
16663,16663.mp4,HENRIQUE E JULIANO,CIDADE VIZINHA
16664,16664.mp4,BELO,CONTRAMAO
16665,16665.mp4,PAULA TOLLER,ESSA NOITE SEM FIM
16666,16666.mp4,PERICLES,NINGUEM AMA
16667,16667.mp4,MUNHOZ E MARIANO,O QUE E O QUE E
16668,16668.mp4,DILSINHO,ONZE E POUQUINHO
16669,16669.mp4,CLAUDIA LEITTE,TAQUITA
16670,16670.mp4,ROBERTA CAMPOS,TODO DIA
16671,16671.mp4,INIMIGOS DA HP - SORRISO MAROTO,A REGRA DO JOGO
16672,16672.mp4,PABLLO VITTAR,AMOR DE QUE
16673,16673.mp4,ANITTA - LEXA - LUISA SONZA - MC REBECCA,COMBATCHY
16674,16674.mp4,ALCEU VALENCA,EU VOU FAZER VOCE VOAR
16675,16675.mp4,FELIPE ARAUJO,MENTIRA
16676,16676.mp4,CHARLIE BROWN JR,O CORO VAI COME
16677,16677.mp4,ENGENHEIROS DO HAWAI,O EXERCITO DE UM HOMEM SO I
16678,16678.mp4,CHRYSTIAN E RALF,OLHOS DE LUAR
16679,16679.mp4,FERRUGEM - ALCIONE,PACIENCIA
16680,16680.mp4,AMANDA MAGALHAES - SEU JORGE,SAIBA
16706,16706.mp4,AMADO BATISTA,MENININHA MEU AMOR
16717,16717.mp4,ANA VILELA,PRA NÃO TE ACORDAR
16704,16704.mp4,ANITTA - MC CABELINHO,ATÉ O CÉU
16694,16694.mp4,ANITTA - MELIM,MEU MEL
16692,16692.mp4,ATITUDE 67,DEUS ABENÇOE O ROLÊ
16711,16711.mp4,CLARA VALVERDE - JOSEFE,A GENTE FAZ
16697,16697.mp4,CLAUDIA LEITTE,PERIGOSINHA
16710,16710.mp4,DANIEL - CHITÃOZINHO E XORORÓ,TERRA TOMBADA
16715,16715.mp4,DILSINHO,MISTURADOS
16683,16683.mp4,DISNEY MOANA - SAULO VASCONCELLOS,DE NADA
16687,16687.mp4,FERRUGEM,O SOM DO TAMBOR
16698,16698.mp4,FERRUGEM,PRA VOCÊ ACREDITAR
16705,16705.mp4,GLÓRIA GROOVE,BUMBUM DE OURO
16682,16682.mp4,GUSTAVO MIOTO - ANITTA,COLADINHA EM MIM
16702,16702.mp4,GUSTTAVO LIMA,A GENTE FEZ AMOR
16718,16718.mp4,HARMONIA DO SAMBA - LUDMILLA,SACANAGENZINHA
16693,16693.mp4,HENRIQUE E JULIANO,LIBERDADE PROVISÓRIA
16701,16701.mp4,IRA!,15 ANOS
16708,16708.mp4,JADS E JADSON,NOITE FRACASSADA
16714,16714.mp4,JÃO,LOUQUINHO
16719,16719.mp4,JOÃO BOSCO E VINÍCIUS - MATHEUS,SEGUNDA TAÇA
16716,16716.mp4,KELL SMITH,MUDEI
16695,16695.mp4,MAIARA E MARAÍSA,NEM TCHUM
16688,16688.mp4,MARÍLIA MENDONÇA,QUATRO E QUINZE
16691,16691.mp4,MARÍLIA MENDONÇA - LÉO SANTANA - DIDÁ,APAIXONADINHA
16685,16685.mp4,MATOGROSSO E MATHIAS,FRENTE A FRENTE
16686,16686.mp4,MC MARCINHO,GLAMOUROSA (RAP GLAMUROSA)
16709,16709.mp4,MELIM,PEÇA FELICIDADE
16712,16712.mp4,MOLEJO - DAVID BRAZIL,AMIGO GAGUINHO
16699,16699.mp4,NAIARA AZEVEDO,RAPARIGA DIGITAL
16703,16703.mp4,NENHUM DE NÓS,AMANHÃ OU DEPOIS
16700,16700.mp4,O SURTO,TUDO É POSSÍVEL
16713,16713.mp4,PÉRICLES - JENIFFER NASCIMENTO,CASAL MALUCO
16707,16707.mp4,PIXOTE,NEM DE GRAÇA
16684,16684.mp4,ROBERTA CAMPOS - VITOR KLEY,FIQUE NA MINHA VIDA
16690,16690.mp4,SANDY - THIAGUINHO,"UM DIA BOM, UM DIA BESTA"
16720,16720.mp4,SILVA - LUDMILLA,UM PÔR DO SOL NA PRAIA
16696,16696.mp4,TURMA DO PAGODE - MC KEVINHO,O BRASIL TEM QUE TE VER
16689,16689.mp4,WESLEY SAFADÃO,SOU CIUMENTO MESMO
16681,16681.mp4,ZÉ NETO E CRISTIANO,BEBI MINHA BICICLETA
19965,19965.mp4,AIR SUPPLY,I CAN WAIT FOREVER
19984,19984.mp4,ALAN WALKER,FADED
19981,19981.mp4,ARETHA FRANKLIN,A DEEPER LOVE
19990,19990.mp4,BEATLES (THE),WHILE MY GUITAR GENTLY WEEPS
19998,19998.mp4,BON JOVI,SOMEDAY I'LL BE SATURDAY NIGHT
19977,19977.mp4,DAVID GUETTA - BEBE REXHA - J BALVIN,SAY MY NAME
19979,19979.mp4,DEMI LOVATO,STONE COLD
19983,19983.mp4,EARTH WIND AND FIRE,BOOGIE WONDERLAND
19985,19985.mp4,ED SHEERAN - JUSTIN BIEBER,I DON'T CARE
19986,19986.mp4,ELTON JOHN,I'M STILL STANDING
19989,19989.mp4,ELTON JOHN,YOU GOTTA LOVE SOMEONE
19975,19975.mp4,ELVIS PRESLEY,IF I CAN DREAM
19978,19978.mp4,FINE YOUNG CANNIBALS,SHE DRIVES ME CRAZY
19972,19972.mp4,FOO FIGHTERS,EVERLONG
19992,19992.mp4,JERMAINE JACKSON,DO WHAT YOU DO
20000,20000.mp4,KESHA,TIK TOK
19966,19966.mp4,KISS,LICK IT UP
19995,19995.mp4,MADONNA,OPEN YOUR HEART
19993,19993.mp4,MEN AT WORK,EVERYTHING I NEED
19997,19997.mp4,NINA NESBITT,SOMEBODY SPECIAL
19994,19994.mp4,OZZY OSBOURNE,NO MORE TEARS
19973,19973.mp4,PANIC AT THE DISCO,HIGH HOPES
19964,19964.mp4,PARAMORE,DECODE
19982,19982.mp4,PINK FONG,BABY SHARK
19999,19999.mp4,RAMONES,THE KKK TOOK MY BABY AWAY
19974,19974.mp4,RAY CHARLES,HIT THE ROAD JACK
19980,19980.mp4,RIHANNA,WHAT'S MY NAME
19968,19968.mp4,RIHANNA - DAVID GUETTA,RIGHT NOW
19988,19988.mp4,ROXETTE,YOU DON'T UNDERSTAND ME
19962,19962.mp4,SABRINA,BOYS (SUMMERTIME LOVE)
19976,19976.mp4,SAM SMITH,LAY ME DOWN
19963,19963.mp4,SELENA GOMEZ,COME AND GET IT
19970,19970.mp4,SHAWN MENDES - CAMILA CABELLO,SEÑORITA
19971,19971.mp4,SIA,ELASTIC HEART
19991,19991.mp4,SMASHING PUMPKINS,1979
19969,19969.mp4,STARSHIP,SARA
19967,19967.mp4,TAYLOR SWIFT - BRENDON URIE,ME
19961,19961.mp4,THE FARM,ALL TOGETHER NOW
19996,19996.mp4,TINA TURNER,RIVER DEEP MOUNTAIN HIGH
19987,19987.mp4,VERVE (THE),LUCKY MAN
16721,16721.mp4,RAUL SEIXAS,COISAS DO CORAÇÃO
16722,16722.mp4,BOKA LOKA,DUAS PAIXÕES
16723,16723.mp4,MARÍLIA MENDONÇA,GRAVETO
16724,16724.mp4,LENINE,LEVE E SUAVE
16725,16725.mp4,MANO WALTER - LÉO SANTANA,MISTUROU
16726,16726.mp4,IVETE SANGALO,O MUNDO VAI
16727,16727.mp4,FERRUGEM,PAI DE MENINA
16728,16728.mp4,ANITTA-MC ZAAC-MAEJOR-TROPKILLAZ-DJ YURI,VAI MALANDRA
16729,16729.mp4,HENRIQUE E JULIANO,VOLTA POR BAIXO
16730,16730.mp4,NETINHO,WE ARE THE WORLD OF CARNAVAL
16731,16731.mp4,THIAGUINHO,A FILA ANDA
16732,16732.mp4,HARMONIA DO SAMBA - PARANGOLÉ,ÁLCOOL OU GASOLINA
16733,16733.mp4,SURICATO - MELIM,ASTRONAUTA
16734,16734.mp4,MARCOS E BELUTTI - GAAB,CERTO E DUVIDOSO
16735,16735.mp4,DANIELA MERCURY,CONFETE E SERPENTINA
16736,16736.mp4,THAEME E THIAGO,EU CONTO OU CÊ CONTA
16737,16737.mp4,OLODUM,I MISS HER
16738,16738.mp4,JORGE VERCILO (VERCILLO) - GABRIEL BURLAMAQUI,LINDA FLOR
16739,16739.mp4,LS JACK,LS JACK
16740,16740.mp4,PRETO NO BRANCO - GABRIELA ROCHA,NINGUÉM EXPLICA DEUS
16741,16741.mp4,PARANGOLÉ,ELA NÃO QUER GUERRA COM NINGUÉM
16742,16742.mp4,ANITTA - PSIRICO,JOGAÇÃO
16743,16743.mp4,AXÉ BLOND,PANCADÃO
16744,16744.mp4,LUDMILLA - IVETE SANGALO,PULANDO NA PIPOCA
16745,16745.mp4,LEXA,SÓ DEPOIS DO CARNAVAL
16746,16746.mp4,DISNEY FROZEN - TARYN,MINHA INTUIÇÃO
16747,16747.mp4,ISABELLA TAVIANI,NÃO BRINCA COMIGO
16748,16748.mp4,THIAGO BRAVA - TURMA DO PAGODE,PREDADOR
16749,16749.mp4,MARIANA RIOS - CARLINHOS BROWN,SEM ROTEIRO
16750,16750.mp4,WESLEY SAFADÃO - ISRAEL NOVAES,VOU DAR VIROTE
16751,16751.mp4,SORRISO MAROTO - DILSINHO,50 VEZES
16752,16752.mp4,MARÍLIA MENDONÇA,ABANDONO DE INCAPAZ
16753,16753.mp4,SIMONE E SIMARIA,AMORECO
16754,16754.mp4,MICHEL TELÓ,CASAL MODÃO
16755,16755.mp4,VITÃO - ANITTA,COMPLICADO
16756,16756.mp4,MAIARA E MARAÍSA,CRUZANDO OS DEDOS
16757,16757.mp4,CALCINHA PRETA,HOJE À NOITE
16758,16758.mp4,MANU GAVASSI,MÚSICA SECRETA
16759,16759.mp4,PIXOTE,VAI ERRAR DE NOVO
16760,16760.mp4,MATHEUS E KAUAN - MARÍLIA MENDONÇA,VOU TER QUE SUPERAR
20039,20039.mp4,ADELE,TURNING TABLES
20034,20034.mp4,A-HA,THERES NEVER A FOREVER THING
20002,20002.mp4,ARETHA FRANKLIN,CHAIN OF FOOL
20033,20033.mp4,ARIANA GRANDE,THANK U NEXT
20028,20028.mp4,AVRIL LAVIGNE,SMILE
20040,20040.mp4,BACCARA,YES SIR I CAN BOOGIE
20004,20004.mp4,BEE GEES,FOR WHOM THE BELL TOLLS
20013,20013.mp4,BILLIE EILISH,BAD GUY
20030,20030.mp4,BLUR,SONG 2
20035,20035.mp4,BON JOVI,THESE DAYS
20025,20025.mp4,BRUCE SPRINGSTEEN,SAD EYES
20020,20020.mp4,CLIMIE FISHER,LOVE CHANGES EVERYTHING
20006,20006.mp4,CRAMBERRIES THE,JUST MY IMAGINATION
20018,20018.mp4,DOOBIE BROTHERS THE,LONG TRAIN RUNNIN
20031,20031.mp4,ERASURE,STOP
20007,20007.mp4,FLO RIDA - T-PAIN,LOW
20037,20037.mp4,FOO FIGHTERS,TIMES LIKE THESE
20003,20003.mp4,FRANK SINATRA,COME FLY WITH ME
20011,20011.mp4,GREEN DAY,AMERICAN IDIOT
20001,20001.mp4,INNER CIRCLE,BAD BOYS
20022,20022.mp4,JOHN LEGEND,PREACH
20010,20010.mp4,JOSH GROBAN,YOU RAISE ME UP
20016,20016.mp4,JUSTIN BIEBER - QUAVO,INTENTIONS
20032,20032.mp4,LADY GAGA,STUPID LOVE
20029,20029.mp4,LEWIS CAPALDI,SOMEONE YOU LOVED
20015,20015.mp4,MADONNA - ANITTA,FAZ GOSTOSO
20009,20009.mp4,MAGIC,NO WAY NO
20036,20036.mp4,MICHAEL JACKSON,THEY DONT REALLY CARE ABOUT US
20005,20005.mp4,MILLI VANILLI,GIRL I M GONNA MISS YOU
20024,20024.mp4,NEIL YOUNG,ROCKIN IN THE FREE WORLD
20017,20017.mp4,ONE DIRECTION,KISS YOU
20026,20026.mp4,PAUL MACCARTNEY - MICHAEL JACKSON,SAY SAY SAY
20023,20023.mp4,PUSSYCAT DOLLS,REACT
20012,20012.mp4,QUEEN,ANOTHER ONE BITES THE DUST
20021,20021.mp4,SEBASTIAN YATRA - ISABELA MERCED,MY ONLY ONE NO HAY NADIE MAS
20019,20019.mp4,SELENA GOMEZ,LOSE YOU TO LOVE ME
20038,20038.mp4,SYSTEM OF A DOWN,TOXICITY
20014,20014.mp4,TONES AND I,DANCE MONKEY
20008,20008.mp4,WHITNEY HOUSTON,MY LOVE IS YOUR LOVE
20027,20027.mp4,YAZOO,SITUATION
16761,16761.mp4,JOAO BOSCO E VINICIUS,BEBIDA E FUMACA
16762,16762.mp4,WESLEY SAFADAO - ZE NETO E CRISTIANO,DESPEDIDA
16763,16763.mp4,GUSTAVO MIOTO,DESPEDIDA DE CASAL
16764,16764.mp4,MILIONARIO E JOSE RICO,DUAS CAMISAS
16765,16765.mp4,ATITUDE 67 - THIAGUINHO,HOLA CHICA
16766,16766.mp4,MATHEUS E KAUAN,LITRAO
16767,16767.mp4,NAIARA AZEVEDO,PALMAS PRO MEU EX
16768,16768.mp4,FERRUGEM,SEGUNDO PLANO
16769,16769.mp4,MARILIA MENDONCA,TENTATIVAS
16770,16770.mp4,THIAGUINHO MT - MILA - JS O MAO DE OURO,TUDO OK
16771,16771.mp4,FUNDO DE QUINTAL,BENCA PAI
16772,16772.mp4,PABLLO VITTAR - JERRY SMITH,CLIMA QUENTE
16773,16773.mp4,DILSINHO,DEIXA PRA AMANHA
16774,16774.mp4,LEO,JESSICA
16775,16775.mp4,WESLEY SAFADAO - SIMONE E SIMARIA,JURAS DE AMOR VAI CHORAR
16776,16776.mp4,ISRAEL NOVAES - WESLEY SAFADAO,LAPADA DE SAUDADE
16777,16777.mp4,IVETE SANGALO - TOM KRAY,NAO ME OLHA ASSIM
16778,16778.mp4,LUCAS LUCCO,SE FOSSE AMOR
16779,16779.mp4,GRUPO REVELACAO,SHORTINHO SAINT TROPEZ
